GAME,BlackElo,BlackRatingDiff,Date,ECO,Event,Opening,White_Result,Black_Result,Result,Site,Termination,TimeControl,UTCTime,WhiteElo,WhiteRatingDiff,Black_elo_category,White_elo_category,starting_time,increment,Game_type,Total_moves,Black_blunders,White_blunders,Black_mistakes,White_mistakes,Black_inaccuracies,White_inaccuracies,Black_inferior_moves,White_inferior_moves,Black_ts_moves,White_ts_moves,Black_ts_blunders,White_ts_blunders,Black_ts_mistakes,White_ts_mistake,Black_long_moves,White_long_moves,Black_bad_long_moves,White_bad_long_moves,Game_flips,Game_flips_ts
68477,1131,-5,2020.09.01,C20,Rated Rapid game,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",1,0,Jan-00,https://lichess.org/vZRLS881,Time forfeit,900+10,1:00:22,1118,23,Low rating,Low rating,900,10,Rapid,63,5,2,6,3,1,3,12,8,0,0,0,0,0,0,0,0,0,0,11,0
68478,1424,4,2020.09.01,E24,Rated Rapid game,"Nimzo-Indian Defense: Sämisch Variation, Accelerated",0,1,0-1,https://lichess.org/IauxcOP2,Normal,900+10,1:00:22,1351,-95,Low rating,Low rating,900,10,Rapid,114,3,3,1,5,4,4,8,12,1,0,0,0,0,0,0,0,0,0,8,0
68482,1983,-5,2020.09.01,A10,Rated Bullet game,English Opening: Anglo-Scandinavian Defense,1,0,Jan-00,https://lichess.org/i4sYRGxM,Normal,60+0,1:00:23,2007,5,High rating,High rating,60,0,Bullet,63,3,2,4,4,7,5,14,11,0,0,0,0,0,0,1,0,1,0,11,0
68514,2229,3,2020.09.01,A45,Rated Blitz tournament https://lichess.org/tournament/YrGlJQcI,Indian Game,0,1,0-1,https://lichess.org/4HYSaeyi,Normal,180+2,1:00:23,2055,-3,High rating,High rating,180,2,Blitz,56,0,0,0,4,1,3,1,7,0,0,0,0,0,0,0,0,0,0,1,0
68515,1904,-2,2020.09.01,B00,Rated Blitz tournament https://lichess.org/tournament/YrGlJQcI,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit",1,0,Jan-00,https://lichess.org/XTVuZtUF,Normal,180+2,1:00:23,2174,2,High rating,High rating,180,2,Blitz,123,2,1,4,3,8,1,14,5,0,0,0,0,0,0,1,0,1,0,5,0
68550,1586,5,2020.09.01,D02,Rated Classical game,Queen's Pawn Game: London System,0,1,0-1,https://lichess.org/GuryP8fP,Normal,1800+0,1:00:27,1512,-11,Low rating,Low rating,1800,0,Classical,32,0,1,3,1,2,3,5,5,0,0,0,0,0,0,0,0,0,0,2,0
68553,1311,-15,2020.09.01,B00,Rated Classical game,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1,0,Jan-00,https://lichess.org/MT4g6HIz,Normal,1800+0,1:00:27,1231,54,Low rating,Low rating,1800,0,Classical,61,1,1,6,2,5,4,12,7,0,0,0,0,0,0,0,0,0,0,6,0
68555,1636,-5,2020.09.01,A00,Rated Classical game,Hungarian Opening,1,0,Jan-00,https://lichess.org/CTjvxDFs,Normal,1800+0,1:00:27,1697,5,Low rating,Low rating,1800,0,Classical,51,3,3,2,1,1,4,6,8,0,0,0,0,0,0,0,0,0,0,6,0
68582,1602,-5,2020.09.01,C50,Rated Blitz game,"Italian Game: Giuoco Pianissimo, Canal Variation",1,0,Jan-00,https://lichess.org/DtXYqo4I,Normal,180+0,1:00:28,1626,5,Low rating,Low rating,180,0,Blitz,24,1,0,2,1,1,0,4,1,0,0,0,0,0,0,1,0,1,0,3,0
68584,1363,6,2020.09.01,B22,Rated Blitz game,Sicilian Defense: Alapin Variation,0,1,0-1,https://lichess.org/O9YlSO3F,Time forfeit,180+0,1:00:28,1373,-6,Low rating,Low rating,180,0,Blitz,72,1,1,5,5,5,3,11,9,0,10,0,0,0,0,0,2,0,1,14,1
68588,1500,156,2020.09.01,B00,Rated Blitz tournament https://lichess.org/tournament/6XVgjORi,Nimzowitsch Defense,0,1,0-1,https://lichess.org/AGx9JIkV,Time forfeit,180+2,1:00:28,1454,-7,Low rating,Low rating,180,2,Blitz,54,0,1,3,2,1,7,4,10,0,2,0,0,0,0,2,3,2,2,6,0
68625,2581,-9,2020.09.01,D35,Rated Bullet tournament https://lichess.org/tournament/sfWF37UV,Queen's Gambit Declined: Normal Defense,1,0,Jan-00,https://lichess.org/KFFyeQul,Normal,60+0,1:00:30,2583,5,GM rating,GM rating,60,0,Bullet,53,1,1,2,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0
68646,1340,-6,2020.09.01,D00,Rated Bullet game,Queen's Pawn Game,1,0,Jan-00,https://lichess.org/8ELjg0i8,Normal,60+0,1:00:30,1351,5,Low rating,Low rating,60,0,Bullet,43,1,1,1,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0
68650,1500,-186,2020.09.01,D00,Rated Bullet game,Queen's Pawn Game: Chigorin Variation,1,0,Jan-00,https://lichess.org/zbI7vN9B,Time forfeit,60+0,1:00:30,1480,4,Low rating,Low rating,60,0,Bullet,39,1,1,2,1,5,6,8,8,3,0,0,0,1,0,0,1,0,1,8,1
68657,2015,6,2020.09.01,A40,Rated Bullet game,Modern Defense,0,1,0-1,https://lichess.org/PCjQ14i8,Time forfeit,60+0,1:00:30,2015,-6,High rating,High rating,60,0,Bullet,46,0,1,0,1,2,1,2,3,0,3,0,0,0,0,2,4,0,1,2,0
68665,1863,-6,2020.09.01,B90,Rated Blitz game,"Sicilian Defense: Najdorf Variation, English Attack",1,0,Jan-00,https://lichess.org/FdwlgOLG,Normal,180+2,1:00:31,1839,7,Low rating,Low rating,180,2,Blitz,37,3,1,3,2,0,1,6,4,0,0,0,0,0,0,1,0,1,0,3,0
68671,1543,16,2020.09.01,B00,Rated Blitz game,Caro-Kann Defense: Hillbilly Attack,0,1,0-1,https://lichess.org/5MM0Qt0G,Normal,180+2,1:00:31,1526,-5,Low rating,Low rating,180,2,Blitz,44,0,1,2,3,2,3,4,7,0,0,0,0,0,0,2,0,1,0,6,0
68716,2113,-9,2020.09.01,D00,Rated Blitz game,Queen's Pawn Game: Mason Attack,1,0,Jan-00,https://lichess.org/jRnEX49R,Normal,180+2,1:00:36,1931,9,High rating,High rating,180,2,Blitz,65,1,0,1,6,5,3,7,9,11,4,1,0,0,1,3,3,1,3,9,2
